StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Embedding_Gender_1,Embedding_Gender_2,Embedding_Gender_3,Embedding_City_1,Embedding_City_2,Embedding_City_3,Embedding_CollegeTier_1,Embedding_CollegeTier_2,Embedding_CollegeTier_3,Embedding_Stream_1,Embedding_Stream_2,Embedding_Stream_3,Embedding_Specialisation_1,Embedding_Specialisation_2,Embedding_Specialisation_3,Embedding_Hostel_1,Embedding_Hostel_2,Embedding_Hostel_3,Embedding_HistoryOfBacklogs_1,Embedding_HistoryOfBacklogs_2,Embedding_HistoryOfBacklogs_3,Embedding_CGPA_Tier_1,Embedding_CGPA_Tier_2,Embedding_CGPA_Tier_3
25125,8.28,8.06,8.31,8.0,7.77,7.96,8.16,8.67,8.07,80.5,1,2,2.0,1,1,73.8,2.9,56.5,42.1,0,18.84,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25126,7.41,7.02,6.78,7.26,6.69,6.64,6.55,6.93,7.0,54.7,1,0,0.0,0,0,45.0,1.4,24.3,32.6,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25127,6.3,6.03,5.84,6.48,5.78,6.37,5.7,6.13,6.13,64.3,0,1,0.0,1,0,47.3,2.3,26.1,31.5,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25128,7.35,7.21,7.31,7.99,7.26,7.73,7.2,7.37,7.48,63.6,1,2,2.0,2,1,60.9,2.9,59.2,39.6,1,8.25,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25129,9.18,8.92,9.48,8.51,9.39,9.32,8.9,9.15,9.22,82.3,1,4,4.0,3,1,70.0,4.4,79.3,71.2,1,25.05,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25130,6.98,6.4,7.01,7.37,6.76,7.68,7.06,7.48,7.21,91.0,2,1,3.0,3,1,95.7,4.9,87.0,70.1,1,8.81,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25131,7.86,7.91,8.2,8.14,8.0,8.11,8.4,9.04,8.26,69.3,1,2,1.0,2,1,83.9,2.3,58.0,45.3,0,18.24,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25132,6.9,6.02,6.02,5.91,5.7,6.13,5.84,5.94,6.07,59.3,1,1,0.0,1,0,52.7,3.1,29.4,34.5,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25133,7.49,7.57,7.75,7.55,7.13,7.69,7.27,7.61,7.42,71.3,1,2,2.0,2,0,73.6,3.1,57.3,55.40852962724507,1,10.16,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25134,7.25,7.34,6.75,7.32,7.18,7.43,7.13,7.08,7.04,70.0,1,2,2.0,2,1,78.9,3.6,46.9,50.8,1,8.3,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25135,9.75,9.78,9.63,9.46,9.87,9.8,10.0,10.0,9.98,97.8,1,4,4.0,3,1,73.0,5.0,81.1,62.5,1,25.81,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25136,9.11,8.53,9.17,9.18,9.13,8.81,9.29,9.13,9.07,97.7,1,3,2.0,2,1,77.0,4.0,57.41127296699558,75.6,1,18.28,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25137,5.42,5.32,5.37,5.2,5.58,5.34,6.02,5.3,5.45,56.5,1,1,1.0,2,0,75.4,3.4,63.7,54.9,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25138,8.49,8.24,8.08,8.46,8.62,8.83,7.74,8.02,8.43,50.0,0,1,0.0,0,0,52.7,1.4,32.0,30.3,0,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25139,7.57,7.03,7.65,7.34,6.8,7.17,8.01,7.38,7.43,80.8,1,3,1.0,1,0,70.4,3.7,53.7,52.2,1,8.87,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25140,4.0,4.0,4.0,4.0,4.48,4.3,4.0,4.0,4.06,61.3,0,1,0.0,0,0,43.9,1.5,31.6,35.1,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25141,6.9,6.55,6.58,7.09,6.47,6.97,6.98,6.63,6.6,90.6,0,3,2.0,3,1,80.1,3.8,86.4,91.1,0,8.3,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25142,8.77,8.49,9.17,8.66,8.89,8.42,8.39,8.69,8.61,67.6,1,2,1.0,2,0,61.8,4.2,56.6,64.9,0,18.71,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25143,4.71,5.3,5.21,5.35,4.77,5.22,5.4,5.03,5.07,68.8,1,2,2.0,2,1,66.9,3.5,33.2,42.7,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25144,4.35,4.54,4.22,4.15,4.08,4.11,4.04,4.06,4.35,51.1,0,0,0.0,0,1,45.0,2.2,27.2,30.5,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25145,7.64,8.48,8.24,7.74,8.36,8.21,8.16,7.61,8.07,82.3,2,3,4.0,4,1,68.85926127341149,4.0,85.7,89.7,0,18.19,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25146,6.56,6.78,6.88,7.32,7.16,7.5,7.35,7.18,7.21,77.9,2,3,2.0,4,2,78.1,3.5,63.7,76.5,1,10.64,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25147,6.39,6.49,6.89,6.65,6.78,6.26,6.97,6.68,6.54,96.8,2,3,1.8044691509931448,4,1,68.85926127341149,3.3,95.2,80.3,1,8.46,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25148,6.24,6.97,6.98,6.9,6.55,6.79,6.14,6.58,6.48,71.4,0,0,0.0,1,0,50.6,2.4,24.0,30.3,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25149,9.8,9.27,9.79,10.0,9.48,9.84,9.84,9.93,9.69,83.8,2,4,4.0,4,2,73.2,3.2,88.7,75.3,1,25.5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25150,6.64,6.87,6.81,6.53,7.19,6.86,6.22,7.19,6.84,78.3,1,2,3.0,2,2,90.0,5.0,78.1,55.9,1,8.57,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25151,5.59,5.48,5.33,5.9,5.81,5.39,5.25,5.72,5.43,70.0,1,2,2.0,1,0,64.8,3.3,52.3,55.1,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25152,6.28,6.45,6.55,6.98,6.93,6.82,6.58,6.2,6.52,75.0,1,1,2.0,0,1,72.5,2.9,57.41127296699558,42.6,0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25153,6.6,6.43,6.65,6.98,6.45,6.36,5.8,6.2,6.45,59.4,0,0,0.0,0,0,53.0,2.1,30.2,55.40852962724507,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25154,6.3,5.49,6.12,5.79,5.04,5.16,5.76,5.22,5.45,68.8,1,1,0.0,1,0,46.6,2.1,26.2,30.6,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25155,5.52,5.8,5.63,5.66,5.51,5.7,5.76,5.41,5.68,69.7,1,1,1.8044691509931448,2,1,64.6,3.0,53.3,48.3,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25156,6.47,6.97,6.81,6.21,6.78,6.42,6.99,6.54,6.65,55.5,0,1,1.0,1,0,43.2,1.5,26.0,30.0,1,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25157,7.45,7.61,7.71,7.2,7.73,7.56,7.91,7.88,7.66,76.5,1,2,0.0,1,0,68.85926127341149,2.0,51.9,55.6,1,8.53,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25158,6.5,6.69,6.93,6.69,7.13,7.06,6.9,6.81,6.82,85.7,2,3,3.0,2,2,85.6,4.4,70.6,74.1,1,8.27,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25159,5.0,4.28,4.32,4.47,4.02,4.12,5.03,4.0,4.47,50.8,0,1,1.8044691509931448,0,0,41.8,2.4,26.6,32.1,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25160,4.9,5.06,4.89,4.26,5.03,5.06,5.29,4.93,4.97,83.9,1,2,2.0,2,1,79.7,2.7,52.7,37.1,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25161,7.3,8.1,7.65,7.84,8.19,7.75,8.07,7.92,7.94,94.4,1,1,1.0,2,1,73.2,2.2,59.8,45.3,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25162,8.25,7.92,8.29,8.39,8.01,8.73,7.98,7.8,8.28,82.3,1,2,2.0,1,1,59.0,3.6,58.7,56.1,1,22.61,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25163,7.62,7.57,7.29,7.51,7.99,7.91,7.58,7.53,7.66,77.3,1,2,1.0,2,0,68.85926127341149,3.1542109566639414,62.1,60.3,1,8.77,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25164,9.75,10.0,9.76,10.0,10.0,10.0,10.0,10.0,9.84,77.1,2,3,1.8044691509931448,4,1,100.0,4.6,74.8,85.6,1,25.6,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25165,7.22,7.04,6.82,6.91,7.1,7.16,7.51,6.92,7.09,69.8,0,1,3.0,3,1,68.85926127341149,2.9,49.1,47.3,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25166,7.36,7.53,7.42,7.3,6.94,7.19,7.2,7.3,7.24,55.3,1,0,1.0,1,0,44.1,1.1,35.7,35.0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25167,7.68,7.93,7.46,8.18,7.5,8.08,7.49,7.64,7.65,74.7,0,2,2.0,2,1,73.6,2.4,50.8,54.5,0,8.77,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25168,7.89,8.02,8.69,8.03,8.4,7.9,8.06,8.37,8.3,69.8,3,3,2.0,4,1,76.8,3.7,79.2,69.4,1,22.36,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25169,7.35,6.33,6.42,7.45,6.61,6.37,7.12,6.27,6.71,64.7,0,0,1.0,0,0,49.4,2.1,27.7,29.4,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25170,9.44,9.48,9.15,8.93,9.24,10.0,10.0,9.44,9.59,78.8,1,3,3.0,3,1,86.2,4.1,75.1,64.1,1,25.39,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25171,10.0,9.8,9.47,9.77,9.56,9.43,10.0,10.0,9.77,86.5,1,4,1.8044691509931448,5,2,89.5,3.1,79.2,88.3,1,25.54,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25172,9.17,9.66,9.86,9.61,10.0,9.19,9.98,10.0,9.67,72.5,0,3,2.0,3,1,76.0,4.2,65.6,79.1,1,25.11,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25173,8.16,8.97,8.47,8.63,9.07,8.92,9.36,8.72,8.69,84.9,2,3,3.0,3,1,79.7,5.0,74.7,80.4,1,22.24,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25174,6.47,5.81,5.41,5.97,6.04,5.97,5.72,5.2,5.63,76.3,1,2,2.0,2,1,59.9,2.4,47.2,51.6,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25175,7.53,6.45,7.43,7.42,7.55,7.11,7.62,6.99,7.28,73.6,1,2,1.8044691509931448,1,0,67.9,3.1,61.9,43.8,1,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25176,6.88,7.05,7.41,7.08,7.48,7.16,7.2,6.82,7.32,64.2,0,1,0.0,0,0,53.1,3.1542109566639414,28.0,29.7,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25177,4.37,4.0,4.0,4.0,4.0,4.0,4.04,4.14,4.1,64.5,0,0,0.0,1,0,41.1,1.7,27.2,38.3,1,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25178,6.61,6.27,6.94,5.68,6.53,6.16,6.28,6.17,6.27,59.1,0,0,0.0,0,0,47.7,1.7,27.6,34.6,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25179,6.21,6.56,6.33,6.17,6.65,6.34,6.56,6.49,6.35,79.0,1,2,2.0,2,1,62.3,3.2,60.0,50.9,1,6.24,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25180,7.83,8.11,8.74,8.28,8.52,7.33,8.36,7.73,4.22,50.97704097,1,2,1.0,1,0,33.4,1.8,2.5,55.7,0,18.53,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25181,5.64,5.63,5.28,6.26,5.55,5.5,5.05,5.52,5.53,66.1,0,0,1.0,0,0,49.2,2.0,24.2,32.1,0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25182,8.22,7.97,8.21,7.86,7.6,8.14,8.02,7.98,8.06,91.6,1,2,2.0,1,0,72.7,2.7,56.5,56.2,0,18.05,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25183,6.4,5.81,6.18,6.29,6.67,5.74,6.24,6.26,6.17,76.8,1,1,2.0,1,1,56.2,3.3,59.1,55.5,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25184,8.06,7.39,7.22,6.99,7.46,7.47,7.08,7.59,7.33,67.6,1,2,1.0,2,0,83.4,2.6,47.9,48.9,1,9.03,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25185,7.4,8.09,7.46,7.97,7.95,6.58,7.53,7.42,7.56,85.5,1,1,1.0,2,0,78.2,2.5,55.1,58.6,0,12.15,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25186,6.48,6.17,6.6,6.49,6.38,6.5,6.06,6.17,6.31,72.5,1,3,2.0,1,0,63.9,3.7,57.41127296699558,48.5,0,3.29,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25187,7.32,6.85,6.83,7.13,7.26,6.97,6.8,6.72,6.99,87.9,1,1,2.0,2,1,58.1,4.1,58.1,55.40852962724507,0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25188,7.8,7.49,7.37,7.96,7.66,7.22,7.67,7.84,7.55,90.2,1,2,1.0,2,1,57.6,1.6,63.3,54.3,0,8.54,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25189,7.16,6.33,6.66,6.43,6.16,6.43,6.67,6.12,6.45,73.1,0,1,1.0,1,0,59.5,3.3,59.7,45.1,0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25190,6.68,6.01,6.09,5.6,6.01,6.77,5.84,5.74,6.07,68.4,1,2,1.0,2,0,64.3,2.0,57.3,57.0,1,5.51,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25191,7.79,7.29,7.55,7.75,7.87,7.54,7.66,7.21,7.48,60.6,0,1,0.0,1,0,50.2,1.4,28.5,29.8,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25192,5.21,5.84,5.4,5.38,5.84,5.57,5.68,5.22,5.54,61.4,0,1,0.0,1,0,48.8,3.1542109566639414,27.5,30.7,1,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25193,7.57,8.83,7.82,8.5,8.58,8.52,8.33,8.97,8.4,65.2,2,3,1.8044691509931448,3,2,89.6,4.3,78.6,82.2,1,22.31,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25194,9.29,9.27,9.11,9.39,9.34,9.05,9.84,9.44,9.44,82.7,2,4,3.0,3,2,87.8,3.5,91.8,55.40852962724507,1,18.65,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25195,7.15,7.61,7.2,7.47,6.93,7.0,6.53,7.24,7.33,73.8,1,2,1.0,2,0,76.6,2.8,62.1,46.9,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25196,8.92,8.86,9.0,8.7,9.03,8.99,8.36,8.72,8.81,84.0,0,2,1.0,2,1,68.0,2.9,65.2,50.3,1,18.22,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25197,7.98,7.98,8.57,8.51,8.11,8.28,8.49,8.57,8.33,81.4,2,3,4.0,3,2,90.9,3.8,79.6,67.4,0,18.53,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25198,9.85,8.78,9.82,9.22,9.54,10.0,10.0,9.95,9.54,100.0,2,2,4.0,2,2,89.6,2.8,75.5,73.7,1,18.22,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25199,4.32,4.63,4.59,4.69,4.29,4.24,4.41,4.0,4.44,57.8,0,1,1.0,0,0,39.1,1.6,27.6,30.0,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
