StudentID,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,Salary Package,IsAnomaly,PlacementStatus,Target_Gender,Target_City,Target_CollegeTier,Target_Stream,Target_Specialisation,Target_Hostel,Target_HistoryOfBacklogs,Target_CGPA_Tier
30188,8.82,8.06,8.62,8.62,8.71,8.51,8.5,9.01,8.76,79.3,1,1,2.0,2,1,62.5,3.2,57.1,48.7,1,18.79,0,1,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
30189,6.98,7.19,7.28,8.07,7.84,7.92,7.92,7.52,7.47,76.7,0,1,2.0,2,0,72.9,2.7,43.2,53.1,0,8.55,0,1,0.6553077968490462,0.6529160739687055,0.3018718274111675,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30190,7.03,6.86,7.03,7.01,6.67,6.63,7.19,6.8,6.93,76.1,1,2,1.0,2,0,68.85926127341149,3.2,49.5,49.3,0,8.22,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
30191,5.58,5.81,5.77,6.27,5.5,5.67,6.44,6.24,5.89,72.8,1,2,2.0,2,1,75.1,3.5,51.8,52.5,1,5.67,0,1,0.6553077968490462,0.6467799288818649,0.9081480429068693,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
30192,6.84,6.34,6.34,6.68,6.55,6.46,6.35,6.98,6.5,98.0,2,3,3.0,3,2,100.0,5.0,57.41127296699558,61.3,1,5.64,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
30193,5.52,5.73,5.85,5.67,5.27,6.13,5.88,5.4,5.73,73.0,1,2,1.0,1,0,63.0,2.5,52.3,51.4,0,0.0,0,0,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
30194,4.73,4.68,4.53,4.07,4.79,4.45,4.43,4.41,4.41,66.2,1,0,0.0,0,0,37.8,1.5,28.2,27.8,0,0.0,0,0,0.6583148043673049,0.6467799288818649,0.3018718274111675,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.20313153648479054
30195,5.79,5.4,5.61,5.45,5.4,5.68,5.55,5.84,5.75,74.0,1,2,1.0,1,0,74.3,3.3,48.1,58.5,0,0.0,0,0,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.30229493795981116,0.20313153648479054
30196,5.04,5.78,5.48,4.98,5.52,5.54,5.04,5.05,5.38,55.7,0,1,1.0,1,0,57.8,2.1,24.6,55.40852962724507,1,0.0,0,0,0.6553077968490462,0.6605866403746611,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
30197,8.29,8.18,8.15,8.04,8.15,8.14,7.86,8.17,8.27,68.2,1,1,3.0,1,1,63.1,1.6,57.7,61.1,1,18.97,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30198,8.11,7.63,8.0,8.19,8.35,8.21,8.36,7.94,8.06,87.5,1,1,2.0,3,0,63.3,3.8,51.2,52.3,0,18.61,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
30199,6.18,6.33,6.89,6.25,6.58,6.25,6.79,6.13,6.5,57.4,0,1,1.0,0,0,46.3,2.3,30.4,28.1,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
30200,7.46,7.88,7.28,7.33,7.71,7.46,7.25,7.42,7.51,82.1,1,1,1.0,1,0,68.85926127341149,3.0,52.3,52.3,0,8.84,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
30201,5.01,5.33,5.36,5.59,5.01,5.37,5.24,4.94,5.28,56.4,0,1,0.0,1,0,50.6,2.0,30.8,24.8,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
30202,5.12,6.28,5.74,5.5,5.44,5.88,6.08,6.24,5.65,72.1,1,1,2.0,3,1,62.3,3.8,50.5,55.40852962724507,1,0.0,0,0,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
30203,4.95,4.94,4.41,4.94,4.69,5.5,4.72,4.47,4.83,66.2,1,1,0.0,0,0,49.4,1.0,30.3,29.6,1,0.0,0,0,0.6553077968490462,0.661128903122498,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
30204,6.59,6.69,6.57,6.95,6.45,6.72,6.59,7.05,6.79,80.0,1,2,1.8044691509931448,2,1,67.8,2.3,57.41127296699558,60.4,0,8.5,0,1,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
30205,5.46,5.48,5.51,5.1,5.42,5.83,5.04,5.08,5.33,64.8,1,1,0.0,1,0,48.2,1.0,29.7,23.9,1,0.0,0,0,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
30206,9.79,10.0,9.88,10.0,9.96,10.0,10.0,10.0,10.0,85.3,2,2,1.8044691509931448,3,1,82.6,3.9,87.8,65.8,0,18.22,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
30207,6.89,7.53,7.46,7.58,7.05,7.22,7.54,7.03,7.37,73.7,1,2,1.8044691509931448,2,1,75.2,2.5,57.0,49.8,0,8.98,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6487879142756763,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
30208,7.16,7.06,7.02,7.17,6.83,6.83,6.83,6.79,6.99,65.6,0,0,0.0,1,0,44.8,1.6,31.7,28.1,0,0.0,0,0,0.6553077968490462,0.6529160739687055,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
30209,7.17,6.92,7.26,6.94,7.32,7.52,7.39,6.84,7.17,100.0,2,4,3.0,3,2,87.3,4.9,87.6,58.7,1,9.0,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
30210,8.55,8.46,8.33,8.42,8.36,9.04,8.34,8.41,8.44,78.4,1,2,1.0,1,1,78.4,3.1542109566639414,57.41127296699558,51.5,1,18.85,0,1,0.6553077968490462,0.661128903122498,0.6976624490671242,0.6486231313926043,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.9910676817936575
30211,4.33,5.09,4.35,4.61,4.44,4.67,4.0,4.81,4.51,58.4,0,1,0.0,0,0,49.3,1.5,24.7,29.2,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
30212,6.89,7.12,6.75,7.25,6.68,6.35,6.96,7.33,7.02,78.5,1,3,4.0,2,1,89.7,3.6,75.4,91.4,1,8.93,0,1,0.6553077968490462,0.6591515870661525,0.9081480429068693,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30213,7.73,7.19,7.66,7.0,7.63,7.24,7.66,7.28,7.63,77.7,0,2,2.0,2,1,68.85926127341149,4.7,49.2,51.2,1,8.74,0,1,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.7792716749065477
30214,7.87,7.45,7.44,6.89,6.38,7.03,6.84,7.06,7.13,77.1,1,2,2.0,2,0,67.2,2.3,53.0,56.8,0,8.22,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6563886424134872,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
30215,5.73,6.63,6.16,6.35,5.64,6.12,5.92,5.31,6.03,61.1,0,1,1.0,2,1,75.9,2.2,54.2,52.7,1,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
30216,10.0,10.0,9.71,10.0,10.0,9.9,10.0,10.0,9.95,89.3,2,4,3.0,2,3,100.0,3.7,98.0,73.4,0,18.74,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
30217,8.93,9.05,8.44,8.79,8.82,8.89,8.64,8.75,8.83,94.6,2,4,3.0,3,2,89.3,4.3,84.5,58.2,0,18.38,0,1,0.6583148043673049,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
30218,8.23,8.02,8.09,8.26,8.05,8.31,8.29,8.33,7.99,86.2,2,3,3.0,2,1,82.5,3.3,88.4,72.6,0,8.91,0,1,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30219,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.97,90.9,2,3,2.0,3,2,71.6,4.7,82.0,73.3,0,18.21,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
30220,9.33,9.38,9.87,9.59,9.53,9.04,9.78,9.27,9.44,83.0,2,2,3.0,2,1,89.0,4.4,87.5,55.40852962724507,0,18.65,0,1,0.6553077968490462,0.6609427609427609,0.6976624490671242,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.9910676817936575
30221,7.9,7.99,8.04,7.94,7.45,8.07,7.88,8.12,7.76,73.0,1,2,2.0,2,0,66.7,3.1,50.0,43.6,1,10.2,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6563886424134872,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
30222,6.14,6.38,6.73,6.91,6.98,6.67,6.55,6.32,6.49,79.2,1,2,1.0,1,0,67.1,2.1,55.5,54.1,0,3.43,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.651540003644979,0.6563831350080799,0.6553895987043369,0.30229493795981116,0.20313153648479054
30223,5.39,5.81,5.56,5.25,5.24,5.42,5.61,5.02,5.56,87.6,1,2,2.0,2,1,62.2,3.4,63.4,55.40852962724507,1,4.15,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6486231313926043,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
30224,7.88,8.08,7.4,8.07,8.3,8.35,8.45,8.29,8.14,82.2,1,2,3.0,4,1,80.6,4.3,73.4,66.0,0,18.82,0,1,0.6553077968490462,0.6467799288818649,0.9081480429068693,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30225,6.09,5.99,6.04,5.8,6.11,5.69,6.19,5.86,5.95,73.8,0,2,1.0,1,1,72.4,3.8,56.1,49.6,0,3.61,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.20313153648479054
30226,8.44,8.38,8.61,8.32,8.95,8.43,8.19,8.37,8.59,77.7,2,4,2.0,2,0,95.1,3.2,84.1,56.4,1,22.04,0,1,0.6553077968490462,0.6609427609427609,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.9910676817936575
30227,5.95,5.71,6.11,5.91,5.68,5.75,5.91,5.65,5.83,60.3,0,1,1.0,0,1,45.4,1.7,30.3,26.9,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
30228,7.88,7.4,7.88,7.78,7.9,7.44,7.95,7.52,9.89,75.9,3,5,1.0,1,1,98.7,1.5,98.1,55.6,1,0.0,1,0,0.6553077968490462,0.6616339540345579,0.6976624490671242,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30229,5.13,4.91,5.67,5.18,5.3,5.73,4.98,5.06,5.17,66.7,0,1,1.0,1,0,49.9,3.1542109566639414,27.9,28.1,1,0.0,0,0,0.6553077968490462,0.6529160739687055,0.3018718274111675,0.6487879142756763,0.6622787899921542,0.6553895987043369,0.30229493795981116,0.20313153648479054
30230,10.0,9.21,9.76,10.0,10.0,9.84,10.0,10.0,9.89,94.0,2,4,1.8044691509931448,4,2,61.5,3.1542109566639414,82.9,67.9,1,18.4,0,1,0.6553077968490462,0.6591515870661525,0.9081480429068693,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30231,7.42,7.71,8.21,7.37,8.16,8.4,7.78,7.78,7.88,77.8,1,2,1.0,2,0,57.0,2.6,57.41127296699558,38.7,0,8.41,0,1,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
30232,4.0,4.0,4.0,4.83,4.12,4.21,4.0,4.18,4.29,75.0,1,2,1.0,1,2,61.0,3.1,41.5,59.3,1,5.89,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
30233,5.85,5.76,5.58,5.15,5.13,5.38,6.02,5.73,5.69,67.6,1,1,1.8044691509931448,1,0,49.9,2.1,26.5,30.4,1,0.0,0,0,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
30234,7.12,6.9,6.67,7.28,7.01,7.21,7.08,6.79,6.92,69.7,1,1,2.0,2,1,77.2,3.7,54.1,52.8,0,8.2,0,1,0.6583148043673049,0.6467799288818649,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.7792716749065477
30235,5.49,5.49,5.42,5.82,5.64,5.75,5.72,5.63,5.62,89.0,1,2,1.0,1,0,75.2,3.9,50.5,55.5,0,3.67,0,1,0.6553077968490462,0.6609427609427609,0.3018718274111675,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
30236,7.09,7.66,7.18,7.61,6.9,7.78,8.12,7.38,7.4,90.7,2,4,2.0,4,2,68.85926127341149,4.9,53.9,68.4,1,8.91,0,1,0.6583148043673049,0.6467799288818649,0.9081480429068693,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30237,7.39,7.48,7.49,7.79,8.07,7.7,7.51,7.93,7.73,69.3,1,1,1.0,1,1,62.2,3.0,59.7,58.7,0,8.06,0,1,0.6553077968490462,0.6597051597051597,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.30229493795981116,0.7792716749065477
30238,9.79,10.0,9.94,10.0,9.97,10.0,10.0,10.0,9.94,79.5,2,3,2.0,2,1,97.8,4.1,65.3,73.2,1,25.25,0,1,0.6583148043673049,0.6616339540345579,0.9081480429068693,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
30239,7.8,7.78,7.83,8.0,8.53,7.85,7.98,8.2,8.22,89.0,1,2,4.0,3,2,69.2,3.7,99.8,88.0,1,22.89,0,1,0.6583148043673049,0.6616339540345579,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
30240,7.63,7.32,7.35,7.35,7.64,7.98,7.23,7.74,7.47,94.6,2,5,4.0,2,1,80.9,4.7,100.0,55.40852962724507,1,8.21,0,1,0.6553077968490462,0.6506528701650652,0.6976624490671242,0.651540003644979,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30241,6.15,6.33,5.73,6.13,6.42,6.31,6.58,6.18,6.29,62.0,0,0,0.0,1,0,42.9,1.6,34.2,26.3,0,0.0,0,0,0.6553077968490462,0.6616339540345579,0.3018718274111675,0.6716653512233622,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.20313153648479054
30242,9.79,10.0,10.0,10.0,9.12,10.0,9.87,10.0,9.76,82.5,2,4,2.0,3,2,68.1,3.4,65.1,89.4,0,18.82,0,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6563886424134872,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
30243,6.84,6.95,6.5,6.24,6.55,6.8,7.0,7.14,6.71,53.3,0,0,0.0,0,0,47.8,2.0,23.5,28.4,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6716653512233622,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
30244,6.05,5.46,5.16,5.29,5.05,5.65,5.23,4.66,5.29,66.2,0,0,0.0,1,0,58.1,2.0,31.9,27.7,0,0.0,0,0,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.6532128154644711,0.6584004959702418,0.6592842673869007,0.30229493795981116,0.20313153648479054
30245,6.92,6.98,6.63,6.33,6.41,6.58,6.1,5.75,6.38,61.7,1,0,0.0,0,0,42.6,3.1542109566639414,28.2,29.9,0,0.0,0,0,0.6583148043673049,0.6616339540345579,0.3018718274111675,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.20313153648479054
30246,6.21,6.3,5.81,5.67,5.74,5.72,4.93,5.47,5.76,52.5,0,1,0.0,0,0,50.2,1.2,28.7,25.5,0,0.0,0,0,0.6553077968490462,0.6553480475382003,0.3018718274111675,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
30247,4.46,4.69,4.23,4.12,4.2,4.0,4.28,4.43,4.48,67.3,0,0,0.0,0,0,51.0,2.0,30.5,24.9,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6486231313926043,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
30248,9.58,9.12,10.0,9.65,9.05,9.79,10.0,9.76,9.86,89.6,3,5,2.0,3,1,98.8,4.1,99.4,70.1,1,25.79,1,1,0.6583148043673049,0.6529160739687055,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
30249,6.39,6.17,5.39,6.51,6.41,6.27,6.62,6.21,6.27,88.1,1,5,2.0,3,1,76.0,2.9,72.1,73.8,1,6.01,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
30250,8.2,7.68,7.54,7.83,7.73,8.1,7.98,7.98,7.82,69.6,1,2,1.0,1,0,74.5,2.3,60.5,48.8,1,12.02,0,1,0.6553077968490462,0.6591515870661525,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
30251,5.85,6.0,5.82,6.2,5.44,5.52,5.45,5.91,5.79,81.2,1,1,1.8044691509931448,2,1,63.0,3.1542109566639414,49.3,51.5,1,0.0,0,0,0.6583148043673049,0.661128903122498,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.20313153648479054
30252,8.37,7.9,8.09,8.58,8.81,8.42,8.59,8.38,8.32,90.9,0,3,3.0,2,2,66.8,3.0,72.7,70.7,1,18.87,0,1,0.6583148043673049,0.6597051597051597,0.9081480429068693,0.6563886424134872,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.9910676817936575
30253,7.44,6.97,6.78,7.22,7.18,6.9,7.52,7.5,7.21,88.2,0,2,2.0,2,0,82.0,2.5,65.0,61.5,0,8.54,0,1,0.6583148043673049,0.6529160739687055,0.6976624490671242,0.6532128154644711,0.6622787899921542,0.6592842673869007,0.30229493795981116,0.7792716749065477
30254,8.01,8.12,8.0,8.57,7.72,7.71,7.86,7.99,7.95,72.9,1,2,2.0,3,0,75.4,3.7,59.6,43.2,0,8.86,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
30255,5.68,5.59,5.49,5.32,5.09,4.83,5.29,5.82,5.32,69.5,0,1,1.0,1,0,53.2,1.2,22.9,29.9,0,0.0,0,0,0.6583148043673049,0.6553480475382003,0.3018718274111675,0.6487879142756763,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.20313153648479054
30256,8.07,8.11,7.86,8.35,8.52,7.92,8.18,8.38,7.98,85.5,1,2,2.0,2,1,78.7,3.1,54.2,52.6,0,8.79,0,1,0.6583148043673049,0.6506528701650652,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6592842673869007,0.7361406597706209,0.7792716749065477
30257,5.63,6.09,6.47,6.41,5.96,6.11,6.47,6.14,6.12,90.1,0,2,1.8044691509931448,2,0,57.9,2.6,52.0,55.40852962724507,1,0.0,0,0,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6716653512233622,0.6622787899921542,0.6592842673869007,0.30229493795981116,0.20313153648479054
30258,7.85,8.8,8.83,8.29,7.81,8.78,8.57,9.13,8.69,83.8,0,2,2.0,2,1,73.1,3.4,57.41127296699558,53.8,0,18.06,0,1,0.6583148043673049,0.6605866403746611,0.9081480429068693,0.6716653512233622,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.9910676817936575
30259,7.82,7.25,7.69,7.21,6.88,7.78,7.69,7.72,7.55,69.8,1,1,1.0,2,0,62.6,3.1,50.0,48.7,1,0.0,0,0,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.651540003644979,0.6516526517359088,0.6592842673869007,0.7361406597706209,0.7792716749065477
30260,8.67,7.93,7.8,7.58,7.37,7.16,7.06,7.54,7.64,54.3,1,1,0.0,1,0,47.4,1.4,32.4,28.3,0,0.0,0,0,0.6553077968490462,0.6597051597051597,0.3018718274111675,0.6486231313926043,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30261,7.02,7.21,6.98,6.58,7.37,7.4,7.14,7.22,7.21,89.4,3,3,3.0,3,1,100.0,4.7,89.1,71.2,1,8.3,0,1,0.6553077968490462,0.6609427609427609,0.9081480429068693,0.6486231313926043,0.6622787899921542,0.6553895987043369,0.7361406597706209,0.7792716749065477
30262,6.29,6.51,6.97,6.58,6.14,6.39,7.05,6.23,6.47,71.7,1,2,2.0,2,1,67.1,3.6,48.2,43.5,0,3.5,0,1,0.6583148043673049,0.6597051597051597,0.3018718274111675,0.651540003644979,0.6622787899921542,0.6592842673869007,0.7361406597706209,0.20313153648479054
30263,7.01,7.48,7.14,6.66,7.1,6.9,7.18,7.37,7.15,73.6,2,1,2.0,1,0,76.7,2.7,57.2,40.2,0,8.75,0,1,0.6553077968490462,0.6467799288818649,0.9081480429068693,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.7792716749065477
30264,7.72,7.79,8.19,7.93,8.14,7.76,8.2,8.09,8.06,75.2,0,2,3.0,1,1,72.3,2.7,41.4,55.0,1,18.94,0,0,0.6553077968490462,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
30265,10.0,9.61,9.73,9.24,9.39,9.41,9.6,9.87,9.63,100.0,2,3,3.0,4,1,77.8,4.9,77.2,76.4,1,25.21,0,1,0.6553077968490462,0.6553480475382003,0.9081480429068693,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30266,9.82,10.0,9.98,9.99,10.0,10.0,10.0,10.0,9.99,88.9,2,4,3.0,5,2,89.9,3.1542109566639414,76.9,70.7,1,18.92,0,1,0.6583148043673049,0.6553480475382003,0.6976624490671242,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30267,8.76,9.07,9.42,9.52,9.62,10.0,8.91,9.6,9.31,84.1,2,4,3.0,3,1,68.85926127341149,4.7,76.7,82.5,0,18.27,0,1,0.6553077968490462,0.6609427609427609,0.9081480429068693,0.6487879142756763,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.9910676817936575
30268,7.5,6.8,7.59,7.71,7.42,8.13,8.1,8.52,4.32,53.38009845,2,4,3.0,3,1,32.5,4.2,0.6,69.2,0,8.51,1,1,0.6583148043673049,0.6605866403746611,0.6976624490671242,0.6532128154644711,0.6516526517359088,0.6553895987043369,0.7361406597706209,0.7792716749065477
30269,5.66,4.93,5.38,5.44,5.41,5.18,4.68,5.42,5.28,64.3,0,0,1.0,0,0,68.85926127341149,1.7,26.7,26.5,0,0.0,0,0,0.6553077968490462,0.6467799288818649,0.3018718274111675,0.6487879142756763,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.20313153648479054
30270,7.89,8.01,7.61,7.46,8.03,7.42,7.99,7.4,7.65,70.8,0,1,1.8044691509931448,1,0,57.0,3.2,38.8,57.9,0,8.65,0,1,0.6553077968490462,0.6616339540345579,0.9081480429068693,0.651540003644979,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.7792716749065477
30271,10.0,9.64,9.92,9.71,10.0,9.39,9.46,9.9,9.84,92.3,2,3,2.0,5,2,84.6,3.3,87.9,76.9,0,18.75,0,1,0.6553077968490462,0.6529160739687055,0.6976624490671242,0.6563886424134872,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30272,8.07,8.45,8.37,8.05,7.87,8.02,8.05,8.31,8.18,73.3,1,1,2.0,1,1,61.1,3.1542109566639414,63.4,57.8,1,18.32,0,1,0.6583148043673049,0.6591515870661525,0.6976624490671242,0.6532128154644711,0.6563831350080799,0.6592842673869007,0.7361406597706209,0.9910676817936575
30273,8.27,8.71,8.44,8.45,8.65,8.59,8.53,8.26,8.57,73.5,1,2,1.8044691509931448,5,2,79.4,4.0,53.6,48.2,1,18.17,0,1,0.6553077968490462,0.6605866403746611,0.9081480429068693,0.6716653512233622,0.6584004959702418,0.6553895987043369,0.7361406597706209,0.9910676817936575
30274,6.05,5.71,5.37,4.94,4.76,5.41,4.67,4.24,5.05,63.8,0,1,0.0,0,0,68.85926127341149,2.1,27.7,29.1,0,0.0,0,0,0.6583148043673049,0.6591515870661525,0.3018718274111675,0.6532128154644711,0.6516526517359088,0.6592842673869007,0.30229493795981116,0.20313153648479054
30275,6.37,5.78,6.48,6.05,6.13,6.43,5.88,6.93,6.04,77.3,1,2,2.0,2,0,73.9,4.0,57.41127296699558,53.2,1,5.17,0,1,0.6553077968490462,0.6553480475382003,0.6976624490671242,0.6716653512233622,0.6563831350080799,0.6553895987043369,0.7361406597706209,0.20313153648479054
